actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,entropy_mean,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
192,70.73588,28800,0.9955604,0.5776367,1.1198303,-31.77197,406,60900,215,212.37332320213318,-167.50809,-1.1049556,2.637192,68.80423474626535
198,69.73188,29700,0.99516416,0.57281494,1.1572908,-31.242008,427,64050,225,222.47215127944946,-167.75992,-1.126297,3.6235857,60.35315783616192
202,74.847084,30300,0.99536586,0.57525635,1.1213405,-30.52566,447,67050,235,232.6557638645172,-180.30185,-1.0852804,3.0134997,54.5253419977364
206,80.0852,30900,0.99476266,0.5922241,1.1063821,-30.812735,468,70200,246,243.42798805236816,-190.2033,-1.0453291,4.7819715,69.55353152607861
209,81.557335,31350,0.9954207,0.5953369,1.0675223,-31.74211,489,73350,257,254.2937207221985,-193.9375,-1.0347944,3.1306057,69.15552166363528
215,81.99045,32250,0.99460006,0.6156616,1.0462765,-30.966154,511,76650,268,265.27600145339966,-194.256,-0.9649615,6.4426436,54.52849865128857
219,81.44744,32850,0.99523497,0.59954834,1.0652487,-32.042458,533,79950,279,276.29324746131897,-195.08754,-1.0157878,3.4071748,59.6799752774341
225,90.357376,33750,0.99510145,0.6133423,1.0408471,-32.952583,551,82650,289,286.37323784828186,-214.28229,-0.98464245,4.2115316,60.87378997007736
230,90.29666,34500,0.9954889,0.62646484,0.98358524,-33.020035,573,85950,300,297.3525016307831,-214.03064,-0.94485354,3.5733056,59.09512221432141
234,91.46426,35100,0.9952457,0.6201172,1.0259156,-32.77179,590,88500,310,307.58962202072144,-220.24406,-1.0092273,4.1102448,68.13708670695125
238,94.21572,35700,0.9956598,0.62615967,0.9635519,-33.24147,614,92100,321,318.48808336257935,-224.8225,-0.94011885,3.1938493,70.00504261815573
242,95.110245,36300,0.9957502,0.65527344,0.90071106,-32.719284,630,94500,331,328.50220108032227,-221.8092,-0.8537859,3.5772972,69.30364100705233
246,100.70363,36900,0.9954927,0.63586426,0.93825555,-32.383408,654,98100,342,339.2864582538605,-234.21553,-0.9155751,3.903287,67.64140477983162
250,97.45567,37500,0.9954717,0.6559448,0.89583004,-33.11351,672,100800,352,349.5092897415161,-231.57928,-0.8596897,4.4075665,68.43691658478606
255,95.330734,38250,0.99460363,0.6472168,0.9480343,-33.01635,695,104250,362,359.58555817604065,-226.84647,-0.8882946,9.080543,60.127194778315854
260,105.75141,39000,0.99565744,0.66400146,0.86261916,-32.110817,714,107100,372,369.6900279521942,-251.57704,-0.8326807,3.9575863,58.4073386830058
264,104.81705,39600,0.99538326,0.6802368,0.8575285,-32.789467,733,109950,382,379.73223876953125,-250.19421,-0.8075669,5.6142216,55.148821750254854
268,106.266525,40200,0.99600863,0.6757202,0.82358027,-32.71849,750,112500,392,389.80378460884094,-249.15079,-0.78734714,2.972249,68.24745332569591
274,108.8755,41100,0.99577093,0.66918945,0.8178978,-33.023422,772,115800,403,400.88220953941345,-255.90596,-0.8042643,3.8460398,59.05444324889414
278,102.96065,41700,0.99583817,0.68914795,0.7881638,-32.863884,790,118500,413,410.883802652359,-242.68045,-0.76659787,4.08585,59.629651037127886
282,101.52913,42300,0.99562526,0.6850586,0.80787146,-32.546936,808,121200,423,420.9898290634155,-242.06924,-0.76664597,5.088173,64.36283954166475
286,108.391914,42900,0.99617934,0.6876221,0.75471115,-33.513885,827,124050,434,431.82958912849426,-255.23979,-0.7407234,2.4864964,67.68399179931674
290,109.9751,43500,0.9960761,0.7126465,0.7259382,-33.273094,849,127350,443,441.96100091934204,-262.21283,-0.69545186,3.4862218,62.00180622236676
294,109.05508,44100,0.9957988,0.6973877,0.76363754,-33.14024,869,130350,454,452.79325222969055,-259.6844,-0.7088284,4.4183426,69.59269694672558
298,113.45799,44700,0.9962218,0.71899414,0.7017503,-33.46562,888,133200,464,462.90636587142944,-264.40485,-0.68307775,2.6949942,68.90228718191446
304,118.56249,45600,0.99597096,0.6925049,0.76101273,-33.35267,911,136650,475,473.9837210178375,-276.12704,-0.7229418,3.4530737,58.85547277022254
308,111.50226,46200,0.9957869,0.7126465,0.73915684,-33.166035,929,139350,486,484.73376297950745,-266.5382,-0.70199233,5.4578204,69.22109376027446
313,116.2681,46950,0.99584913,0.7071533,0.7393222,-33.297108,949,142350,496,494.7595980167389,-278.46558,-0.72358,4.7918687,60.13815970173262
318,113.554886,47700,0.9958234,0.71875,0.7202266,-33.595154,968,145200,506,504.93437218666077,-266.84238,-0.6507721,5.5637903,57.47496743372624
322,114.99043,48300,0.9960282,0.71435547,0.7071871,-33.251526,987,148050,517,515.7133102416992,-273.16614,-0.67164713,3.8133779,69.69027904881699
326,113.2906,48900,0.9961128,0.71655273,0.6923709,-33.09914,1006,150900,528,526.5356571674347,-267.53357,-0.63228303,3.858183,69.47864150443321
330,119.9701,49500,0.99621916,0.72125244,0.6789478,-33.7478,1031,154650,539,537.2736551761627,-282.94598,-0.62807465,3.6937308,69.6192470236127
335,117.997955,50250,0.99610114,0.72961426,0.6731397,-33.400173,1051,157650,549,547.415139913559,-281.09894,-0.6404759,4.2310276,59.91218266249033
340,125.83097,51000,0.99639535,0.73779297,0.63393396,-33.44377,1072,160800,560,558.3682606220245,-296.7588,-0.6117719,2.7010489,59.67692370966254
345,127.7269,51750,0.9959605,0.73309326,0.6980547,-33.767605,1091,163650,571,569.2804837226868,-301.08606,-0.6559266,4.508623,59.97011184154969
350,125.18776,52500,0.99614954,0.7380371,0.6653256,-33.282154,1110,166500,581,579.5526857376099,-293.67355,-0.6273461,3.715137,51.21131109204189
354,119.12883,53100,0.99627495,0.7494507,0.63714445,-32.79543,1128,169200,591,589.6588733196259,-284.10004,-0.6151328,3.5901577,60.833617782825925
358,121.5586,53700,0.9960623,0.7388916,0.65822035,-32.441437,1151,172650,602,600.3738791942596,-288.53775,-0.59622955,4.5807295,69.51241204953996
362,133.58423,54300,0.9960766,0.73876953,0.66883004,-32.63146,1170,175500,612,610.5829019546509,-309.80328,-0.6086856,4.577871,69.61915674430789
366,129.55762,54900,0.99607754,0.7559204,0.64960265,-32.2924,1191,178650,623,621.5405368804932,-307.3629,-0.6061421,4.4986696,60.27515341301147
371,124.45239,55650,0.9962058,0.74328613,0.65378,-31.814987,1214,182100,634,632.4664824008942,-293.1079,-0.58943045,4.4260974,60.317586320951435
376,128.29706,56400,0.9961777,0.7597656,0.6322912,-31.777687,1231,184650,644,642.8432078361511,-304.41556,-0.57603526,4.8807087,56.06887456392574
381,124.749725,57150,0.9962461,0.74957275,0.6442971,-32.101006,1252,187800,655,653.7244834899902,-295.7364,-0.57577074,3.923345,59.88871095198425
385,134.19437,57750,0.99617386,0.7475586,0.6444104,-32.519005,1269,190350,665,663.8289036750793,-314.67566,-0.6014543,4.0640993,67.8993138623283
390,133.08252,58500,0.99565625,0.75,0.6757673,-32.524704,1289,193350,676,674.6682670116425,-322.2216,-0.60742426,6.379285,68.27295196752223
394,134.36655,59100,0.996228,0.7657471,0.6211171,-32.20551,1309,196350,687,685.3522043228149,-318.46796,-0.5814088,4.3740053,69.85662182710271
398,140.36267,59700,0.9964349,0.7648926,0.6016592,-32.186596,1335,200250,698,696.1273620128632,-324.41852,-0.54399,3.4733522,70.57048755557612
402,147.6176,60300,0.9963486,0.7659912,0.60626864,-31.654053,1354,203100,708,706.4258432388306,-341.40524,-0.5522141,3.7184567,70.09042298056448
408,139.59058,61200,0.9960239,0.75805664,0.6203886,-31.622456,1375,206250,719,717.4679849147797,-326.39087,-0.5783648,6.147419,59.02584942348553
413,141.21985,61950,0.9964404,0.7571411,0.61131835,-32.432503,1394,209100,730,728.3955130577087,-329.0943,-0.57628274,3.2289562,59.771587797073316
418,137.19345,62700,0.9962456,0.76519775,0.60362566,-32.70413,1416,212400,741,739.3643205165863,-321.4055,-0.5517865,4.7809434,58.57666080759214
422,140.12338,63300,0.99607396,0.786438,0.5817596,-32.580616,1433,214950,751,750.0188148021698,-328.85608,-0.5177311,7.4026537,68.62222422187716
426,138.22665,63900,0.9960103,0.7788696,0.6146126,-32.7252,1454,218100,762,760.7345867156982,-327.22876,-0.59573495,6.01904,69.11821696494208
430,139.69997,64500,0.99662924,0.7809448,0.5562719,-32.859,1471,220650,772,770.7501111030579,-328.22797,-0.51880705,3.0345669,69.74652047468138
434,139.69537,65100,0.99659395,0.77557373,0.55678827,-32.58499,1494,224100,783,781.6963465213776,-333.15213,-0.5351795,2.5185633,67.55207315194994
440,144.38313,66000,0.9961889,0.78497314,0.57073295,-33.097984,1518,227700,794,792.7603938579559,-341.4292,-0.5034925,6.250307,58.71953118078699
445,147.2967,66750,0.9960649,0.7734375,0.60602117,-32.812847,1538,230700,805,803.6477236747742,-349.7069,-0.54905355,5.105646,59.742481598340966
450,140.79388,67500,0.9963732,0.7728882,0.5697292,-32.672398,1556,233400,816,814.5408289432526,-335.35602,-0.5445651,4.446347,61.05854249490829
454,151.08673,68100,0.9958911,0.7828369,0.60555464,-32.341377,1576,236400,826,824.7207329273224,-354.19177,-0.5238763,8.123432,67.71619361145272
458,151.12149,68700,0.9958861,0.78222656,0.6066588,-32.67074,1598,239700,837,835.6003177165985,-357.31232,-0.5491025,8.626689,68.6030031061504
462,152.69159,69300,0.99639606,0.79003906,0.5678458,-33.64482,1621,243150,848,846.4133117198944,-361.89,-0.5357604,4.221965,69.85391322812565
467,153.48627,70050,0.9961908,0.7839966,0.5736033,-32.941162,1643,246450,859,857.4890692234039,-355.36926,-0.5294366,5.1463537,53.808483137959236
472,158.42722,70800,0.9966204,0.7855835,0.5384573,-32.292267,1660,249000,869,867.5271327495575,-372.7324,-0.5046454,3.1860704,59.13464572583918
477,150.89246,71550,0.99650407,0.78796387,0.5400744,-33.07271,1681,252150,880,878.4217848777771,-353.61368,-0.49176317,3.8889613,58.53675607462145
482,155.27388,72300,0.99664354,0.7860718,0.5456657,-31.585878,1700,255000,891,889.4767544269562,-371.6034,-0.50365305,3.1963112,60.66898748381489
486,151.73044,72900,0.99660826,0.78826904,0.52953726,-32.39353,1718,257700,901,899.6607158184052,-361.03015,-0.4919753,3.3715107,66.96313547641944
490,146.4909,73500,0.9964745,0.8006592,0.5260923,-32.337494,1740,261000,911,909.996298789978,-350.85205,-0.49305785,5.280127,70.59325902384312
494,161.07135,74100,0.99656034,0.80249023,0.50332963,-31.787186,1759,263850,922,920.7314298152924,-376.0406,-0.45768818,4.240849,69.43973005895647
498,157.98254,74700,0.99668694,0.80578613,0.5067947,-31.558914,1779,266850,933,931.492607831955,-373.23273,-0.47272712,3.5144768,69.83346917496307
503,151.80545,75450,0.9966209,0.80755615,0.48846245,-32.07165,1801,270150,943,941.6802821159363,-359.5631,-0.44846413,4.059056,59.815540226319776
508,155.52483,76200,0.9965544,0.80303955,0.51135087,-33.07134,1821,273150,954,952.7009983062744,-368.52655,-0.47241008,4.9301214,60.35355135085064
512,154.37689,76800,0.9965129,0.7921753,0.52964735,-33.483566,1839,275850,964,962.8859522342682,-365.20847,-0.47183272,4.3608847,67.85504901020295
517,158.79028,77550,0.9965043,0.78796387,0.5237404,-33.804413,1859,278850,974,973.1329395771027,-377.91455,-0.46836382,4.498292,59.53539603773744
522,158.45523,78300,0.9965668,0.807312,0.508752,-33.869286,1878,281700,984,983.4215216636658,-377.178,-0.45597047,4.8451176,59.024253037236655
526,147.38992,78900,0.9966867,0.81121826,0.47266638,-33.753326,1898,284700,995,994.230028629303,-351.4927,-0.4360173,3.976661,68.38165168277142
530,159.55719,79500,0.9964194,0.80285645,0.5104543,-33.474533,1917,287550,1006,1005.1588382720947,-375.58173,-0.47665536,4.8311253,64.10109633260731
534,157.58054,80100,0.9968524,0.80859375,0.47830528,-32.9357,1940,291000,1016,1015.211225271225,-377.08926,-0.4527473,2.690245,61.79306890283218
538,155.58864,80700,0.99678254,0.8163452,0.46870187,-31.880001,1958,293700,1027,1026.1290380954742,-377.74365,-0.4397655,3.1855526,65.97028288764218
543,165.65355,81450,0.9967239,0.8095703,0.48621732,-32.280235,1976,296400,1037,1036.195967912674,-391.23538,-0.45506883,3.0250945,60.18022448473565
548,159.69945,82200,0.9968307,0.81536865,0.46168968,-32.015785,1995,299250,1047,1046.2655444145203,-385.38098,-0.4378208,3.065905,60.009983054560735
552,154.94763,82800,0.9967594,0.8210449,0.46387142,-31.493889,2012,301800,1057,1056.3683457374573,-371.74078,-0.423688,4.129888,58.78619390180367
557,154.18433,83550,0.99650455,0.8215332,0.4864377,-30.485245,2030,304500,1068,1067.3723883628845,-367.76144,-0.43655708,6.8898253,60.008869588038976
562,156.31796,84300,0.99681854,0.8156738,0.45581326,-29.235188,2045,306750,1078,1077.3920567035675,-375.77612,-0.424032,3.0523982,59.123874366468065
566,163.43169,84900,0.996778,0.8114624,0.47102308,-32.09998,2062,309300,1089,1088.1568541526794,-385.2594,-0.4285071,3.5886211,69.86589446073594
570,158.53198,85500,0.9969399,0.8260498,0.42395288,-32.524624,2078,311700,1099,1098.369868516922,-372.93643,-0.39131612,2.9131317,70.18696603572107
574,160.0199,86100,0.9968512,0.83026123,0.44153947,-30.731636,2099,314850,1110,1109.1756103038788,-378.14252,-0.42691478,3.4096427,67.96959699150189
579,148.80551,86850,0.9967456,0.8121338,0.5988102,-31.717579,2116,317400,1121,1120.0602207183838,-357.50677,-0.58288485,3.7478125,61.37094177092138
584,148.91283,87600,0.99682665,0.81518555,0.45800465,-30.94746,2137,320550,1132,1131.2712519168854,-364.05814,-0.41385865,3.5605178,52.53971832331185
589,143.03311,88350,0.9967065,0.810791,0.53362405,-32.777405,2153,322950,1143,1142.2621948719025,-360.5295,-0.49466813,3.9202657,60.85099346980986
594,144.78915,89100,0.9968302,0.8187866,0.4620941,-32.263695,2169,325350,1154,1153.1603438854218,-365.74237,-0.42764345,3.3025937,68.56327971170445
598,144.33249,89700,0.99662924,0.82592773,0.48454562,-32.637016,2189,328350,1165,1164.0034673213959,-364.9077,-0.43158114,5.174395,69.20876164134074
602,138.52829,90300,0.99677396,0.8098755,0.48285294,-31.8251,2204,330600,1175,1174.1446833610535,-354.80746,-0.4458984,3.3045928,69.12104679319675
606,137.87662,90900,0.9967575,0.79541016,0.5856333,-32.0174,2222,333300,1186,1184.9073958396912,-348.9741,-0.5604956,3.4009833,68.34284532955918
611,129.54181,91650,0.9968157,0.80688477,0.5199711,-30.803837,2242,336300,1196,1195.0034713745117,-334.91843,-0.50163966,3.5587616,60.54151699618418
615,122.42076,92250,0.9965732,0.798645,0.6051014,-31.699602,2258,338700,1206,1205.21582198143,-328.89172,-0.5550457,4.774891,53.114453652284
620,123.114334,93000,0.99688745,0.8243408,0.50468814,-30.953522,2273,340950,1216,1215.4380605220795,-327.62866,-0.46872193,3.3003986,59.66895130331875
625,123.3178,93750,0.9968314,0.80914307,0.62097144,-32.287926,2290,343500,1227,1226.4916281700134,-329.1802,-0.58946383,3.1669796,56.243587213188256
630,111.6703,94500,0.99694586,0.8279419,0.4809999,-33.179893,2308,346200,1238,1237.3903484344482,-307.9674,-0.436666,3.0952377,59.15693027544448
634,96.22757,95100,0.9967723,0.81414795,0.52717817,-29.960531,2323,348450,1248,1247.4356756210327,-292.27258,-0.48216563,3.6441808,68.68286931611746
638,95.48337,95700,0.9968548,0.81848145,0.49528658,-24.377106,2341,351150,1258,1257.444580078125,-295.8265,-0.4639747,2.758884,69.41787610390618
642,93.27432,96300,0.99686027,0.8195801,0.54120505,-28.947575,2357,353550,1269,1268.2809751033783,-288.85837,-0.5158342,3.1902804,69.73758749170612
646,88.49124,96900,0.99682975,0.82055664,0.56940013,-27.716146,2374,356100,1280,1279.215547323227,-284.97632,-0.5619992,3.036733,68.21491772980042
651,79.89286,97650,0.99697256,0.826355,0.49795556,-26.927216,2394,359100,1290,1289.27507686615,-271.26123,-0.47956845,2.6405602,58.892544297951645
656,80.508446,98400,0.99688625,0.8137207,0.50937015,-29.248938,2411,361650,1300,1299.5438778400421,-271.6113,-0.4823171,2.573808,51.68795612110406
660,76.949036,99000,0.99671507,0.8016968,0.6103909,-28.19746,2426,363900,1310,1310.3693113327026,-268.09143,-0.58244073,3.3805666,67.29631789349233
665,72.2045,99750,0.9968698,0.82891846,0.54313695,-27.738817,2444,366600,1321,1321.34419131279,-263.9649,-0.52369714,2.9984078,60.20919167948896
670,66.82359,100500,0.9968033,0.82354736,0.54194206,-26.835728,2460,369000,1331,1331.5223858356476,-257.34863,-0.51646256,3.0663085,53.7130668391234
674,67.249725,101100,0.99686265,0.82263184,0.5768465,-28.48231,2476,371400,1342,1342.2979707717896,-257.73553,-0.5565339,2.9306746,68.57049554031343
678,64.76822,101700,0.99689054,0.82543945,0.50431657,-24.458935,2491,373650,1353,1353.110543012619,-254.5313,-0.4889283,2.6143851,66.43235016212401
682,63.788445,102300,0.99683976,0.8218994,0.50771695,-25.214165,2511,376650,1363,1363.3771123886108,-255.9823,-0.4713544,2.7949321,64.86567908585303
686,60.896545,102900,0.99685645,0.8220215,0.5151157,-26.15953,2525,378750,1373,1373.5427193641663,-258.33688,-0.48104063,2.6753404,67.88178295112728
691,61.099434,103650,0.996835,0.8220825,0.5233811,-25.731804,2545,381750,1384,1384.5473456382751,-247.56224,-0.49047738,2.86009,59.16922654390012
696,58.104527,104400,0.99689746,0.83618164,0.46526992,-24.140472,2560,384000,1394,1394.5648529529572,-254.2149,-0.42511606,3.6935768,58.949423726907845
701,57.776947,105150,0.99677014,0.81903076,0.51915884,-26.202366,2576,386400,1405,1405.5323662757874,-250.2244,-0.47910357,3.449811,58.3789870365312
705,50.324516,105750,0.9968865,0.82543945,0.502125,-21.960098,2593,388950,1415,1415.8250374794006,-240.55472,-0.48053306,2.425755,60.27382707783076
710,55.862614,106500,0.9969139,0.82525635,0.5104481,-21.748825,2609,391350,1425,1425.9477031230927,-245.61859,-0.46623534,2.8196921,56.91686125887963
714,53.917435,107100,0.99689174,0.8130493,0.53548366,-24.56165,2624,393600,1435,1435.955071926117,-247.47069,-0.5250705,2.4944983,68.59557008830896
718,53.466713,107700,0.9968848,0.8375244,0.47662094,-24.779324,2640,396000,1446,1446.7637958526611,-256.9762,-0.45234686,2.5008612,69.7227163436876
722,53.723866,108300,0.99690366,0.82006836,0.5171091,-26.014048,2656,398400,1456,1456.9399349689484,-254.9255,-0.5030992,2.2157922,70.42622069984553
726,53.169132,108900,0.9968233,0.8201294,0.53590095,-25.16737,2674,401100,1467,1467.7194154262543,-258.7487,-0.5037014,2.613099,69.3777595597627
731,53.548172,109650,0.99693894,0.8272705,0.518962,-25.914795,2696,404400,1478,1478.6957511901855,-248.14847,-0.4879708,2.278554,59.35719955934648
736,52.84234,110400,0.99689555,0.8239136,0.51539105,-24.541653,2711,406650,1488,1488.8917291164398,-253.41727,-0.49497175,2.4653027,58.64722737283983
740,50.35896,111000,0.9968674,0.81518555,0.5403149,-26.001719,2727,409050,1498,1499.061041355133,-246.79242,-0.51448834,2.3578563,59.09440669589443
745,48.3202,111750,0.99697185,0.8340454,0.4871546,-24.810469,2743,411450,1508,1509.467346906662,-239.78195,-0.46059555,2.5248919,55.105925506383045
749,51.074387,112350,0.996861,0.8286743,0.5061531,-23.680534,2759,413850,1518,1519.6294202804565,-250.39682,-0.48112535,2.8534174,59.52937555191566
754,50.59838,113100,0.99688625,0.8189087,0.5270442,-24.744411,2773,415950,1528,1529.7755279541016,-254.4255,-0.5130615,2.8331907,56.69678324159693
758,50.935253,113700,0.99691653,0.8255615,0.5320425,-25.525291,2788,418200,1538,1539.8804111480713,-249.49121,-0.5237052,2.5222948,67.52663440540766
762,51.287792,114300,0.99689984,0.81781006,0.5359054,-24.442673,2806,420900,1549,1550.808250427246,-256.05084,-0.5109746,2.435144,68.73985452839523
766,51.954567,114900,0.99678946,0.8123169,0.5607314,-25.275581,2823,423450,1560,1561.7077190876007,-254.28506,-0.525292,2.834673,70.12788707035035
770,54.568817,115500,0.9968872,0.83117676,0.4930665,-26.538181,2842,426300,1571,1572.518679857254,-263.18237,-0.47877192,2.308692,69.67211866366594
775,51.50311,116250,0.996825,0.8197632,0.5512893,-23.136066,2860,429000,1581,1582.76575922966,-263.05228,-0.5263181,3.0033302,59.62855163963522
780,52.34782,117000,0.9968486,0.8140259,0.52880645,-24.109291,2875,431250,1591,1593.0796246528625,-265.29877,-0.49522787,2.7702255,58.56242477500404
785,56.59709,117750,0.9969046,0.81933594,0.5186785,-22.573137,2892,433800,1602,1604.1177995204926,-276.64777,-0.49420446,2.5351796,58.72048170685156
790,53.917854,118500,0.9969361,0.8125,0.532691,-25.491188,2907,436050,1612,1614.457531929016,-261.79538,-0.4965567,2.265184,50.86714872904826
794,51.88862,119100,0.99684596,0.8033447,0.57706374,-27.247578,2922,438300,1622,1624.4841566085815,-264.14386,-0.54320383,2.4241726,68.49165923113213
798,53.677788,119700,0.9969051,0.82403564,0.5459907,-26.080893,2940,441000,1633,1635.3159472942352,-252.56808,-0.5061639,2.5324576,70.0461805345352
802,58.095936,120300,0.99681044,0.8093262,0.5760509,-23.225906,2961,444150,1644,1646.0886385440826,-269.88373,-0.524305,3.4489074,69.8260759182841
806,56.726696,120900,0.9966495,0.8026123,0.5920089,-25.892273,2976,446400,1654,1656.177945137024,-273.8918,-0.54928625,3.3664196,70.14723904897716
810,58.966377,121500,0.9969194,0.8183594,0.53279185,-19.0736,2994,449100,1664,1666.1974477767944,-274.7912,-0.52436197,2.4338694,63.60062189591062
814,56.479843,122100,0.99684906,0.8300171,0.5512805,-21.535896,3006,450900,1673,1676.6090004444122,-277.2696,-0.5171428,3.3728824,67.61618826051867
818,56.443542,122700,0.9968636,0.80444336,0.56315684,-27.678535,3025,453750,1683,1687.0954115390778,-283.04803,-0.52955395,2.658256,62.66459679817802
822,54.998116,123300,0.9968307,0.8171387,0.56474584,-23.965538,3039,455850,1692,1697.7731845378876,-276.97266,-0.5198164,3.558977,54.2659679869035
826,58.33056,123900,0.9969585,0.826355,0.5551487,-26.28324,3055,458250,1701,1708.043424129486,-280.41537,-0.5232093,2.4265294,57.24379715085523
830,60.0207,124500,0.9967749,0.8032837,0.600917,-25.49936,3070,460500,1711,1718.7857975959778,-281.5362,-0.5672794,3.2445087,68.2789605468921
834,61.66712,125100,0.99680305,0.81121826,0.5891294,-27.44536,3088,463200,1721,1729.0814459323883,-290.502,-0.568412,2.602252,56.40204894773856
839,57.05101,125850,0.9968512,0.8126221,0.54767025,-26.986372,3105,465750,1731,1739.7255918979645,-272.55188,-0.5106795,2.4598303,57.43825742848822
843,61.308914,126450,0.9968314,0.81695557,0.5552207,-28.703245,3119,467850,1740,1751.0538220405579,-294.85693,-0.52599627,2.7387042,42.116837763332754
847,62.143806,127050,0.99687743,0.8173828,0.5750686,-23.813683,3134,470100,1749,1762.36119222641,-286.67163,-0.5375867,2.7601945,34.06048998755129
850,60.66173,127500,0.9967983,0.82458496,0.59152687,-21.223747,3146,471900,1757,1772.5109267234802,-291.5107,-0.539067,3.644979,63.935642175372976
854,58.095165,128100,0.9968891,0.80963135,0.5973026,-18.761686,3159,473850,1764,1782.7019011974335,-277.35748,-0.5686966,2.7807374,50.39566939851213
858,60.26,128700,0.99695444,0.8312988,0.5239626,-26.997776,3172,475800,1772,1793.8480203151703,-290.3247,-0.50712377,2.317161,48.76456221964989
862,61.792793,129300,0.9968915,0.81048584,0.61588013,-26.061934,3187,478050,1781,1804.7878096103668,-284.2744,-0.5730478,2.5793033,35.35382223248337
866,63.935825,129900,0.99690723,0.83361816,0.5264436,-21.92419,3200,480000,1790,1815.1821711063385,-300.98248,-0.50220853,2.7841182,51.213255383979046
870,59.53669,130500,0.9968188,0.7994385,0.6306959,-18.001703,3217,482550,1800,1825.5353047847748,-289.02448,-0.5864449,3.3174295,57.230274739390396
874,61.260582,131100,0.9969101,0.81347656,0.5756994,-19.127615,3233,484950,1810,1835.6523871421814,-281.6611,-0.55477816,2.7470858,66.76927546498509
878,65.622765,131700,0.99687696,0.8287964,0.5589132,-19.145914,3250,487500,1820,1845.7611730098724,-301.36148,-0.5339132,3.1607285,68.21599250434743
882,62.337723,132300,0.9969022,0.81591797,0.60600066,-20.66574,3265,489750,1830,1855.9620969295502,-302.70258,-0.5637343,2.8191295,68.70974963416379
886,65.443855,132900,0.99698806,0.822937,0.5367714,-23.437801,3280,492000,1840,1866.3707044124603,-305.03668,-0.51324844,2.4164627,68.08962698712251
890,65.30491,133500,0.9969826,0.82598877,0.55771804,-17.725706,3299,494850,1850,1876.634922027588,-294.6458,-0.5233895,3.0594544,59.06804867057233
